product,title,rating,text_review
Where the Crawdads Sing,Amazing,5.0,"I understand why this book received the many accolades it did.An incredible tale of a young girl being left to fend for herself in the swamps of Mississippi basin. Being left first by her Mother and then her Father made her grow up fast and fearless.Se experiences both happy and unhappy friendships with boys.I found the fact that given her unfortunate background her ability to write and publish books seemed a little far fetch.However that is what story telling is about.Eventually settling down with the love of her life after the wickedness of a former boyfriend leads to a happy ending,or was it?"
Where the Crawdads Sing,Fantastic read best read for years,5.0,Beautiful fantastic read please take no notice of negative reviews about it being unrealistic a girl fending for herself etc. I just don't think they have a good sense of what this book does and how it's meant to be fiction written in the best way possible. Books are meant to take you to a story that creates atmosphere and happiness sadness and mystery This book does all that and more. Read and enjoy it's not meant to be non fiction who ever thought it was with such negative reviews need to look at the factual section of books.
Where the Crawdads Sing,Loved the first part but hated the last few chapters,3.0,I loved the beginning of this book but hated the end.  Everything in the middle was entertaining enough but it fell short for me - but I often feel this way about over hyped books though.  The bar of expectation is raised so high that it's almost bound to fail.Kya's story was incredibly sad at the beginning and it was part 1 of the book that moved me the most.  The last few chapters felt rushed and I wish that the author hadn't felt the need to tie up loose ends.  I'd rather have left some of the answers to my own imagination!
Where the Crawdads Sing,Good but not perfect,4.0,"I resisted buying this book for a while as the reviews were fairly polarized.  And some of the negative reviews suggested to me that I wouldn't like it.  However, in our third lock down I was desperate for something light and easygoing to read.  And to be fair that's what I got.  It's nicely written, the story is mostly engaging, and all in all it whiled away a weekend.  I think the author should have had the confidence to concentrate on the main story line (the young girl fending for herself, educating herself and becoming an expert on the wildlife in her very specific area of the country) - it was strong enough on its own to carry the book, and had she concentrated on that she would have been able to do it more justice.  It really didn't need the extra plot line of a suspicious death.  I'll try the author's next book (if there is one) in the hope that the quality of the writing continues but the author has confidence in her story telling and doesn't get led off down side tracks and over complicates things."
Where the Crawdads Sing,A lovely heart warming story,5.0,"I loved this book from the minute it started, true it's hard to believe a child could fend for herself from such a young age, but not beyond the realm of possibility. The narrator was fabulous and there was so  much feeling in the story telling. The story flowed so well and the characters were all well written, you could imagine the way Kia was treated by the town folk. The description of the marsh with it's flora, fauna and amazing birdlife was fabulous, you could picture the beaches, waterways and everything about the area. Brilliant writing look forward to the next Delia Owens book."
Where the Crawdads Sing,A mixed bag,3.0,"I listened to the audio book version (excellent narration) Not sure I would have stuck with it had I been reading it. The positives: beautiful writing about nature and it made me want to know more about the Carolinas (? Correct spelling) negatives: wondered if slightly implausible that a young child would be able to survive alone for so long and would a rickety shack have stayed upright so long .... just s few of the many things that seemed a tad unlikely. Maybe that’s not entirely fair on the author, it is after all, a work of fiction. Overall, enjoyed it."
Where the Crawdads Sing,Loved this,4.0,"Well goodness me - never seen so many reviews almost re-telling the entire story !  And so many dissenters - Yes it was implausible.  But how many books arent?  I dont mind fanciful if theres also an abundance of skilled, thought provoking writing.  Im still reeling at the real life prejudice in the backwaters of the U.S. in relatively recent times.Nor did I see the ending telegraphed at all!  I was absorbed from start to finish and enjoyed every single page.  For a first novel it was stunning !!!"
Where the Crawdads Sing,Breathtaking.,5.0,"What a fabulous read. I went through a whole range of emotions. Although the style is more descriptive than I normally like, it fitted well, and painted such a picture of Kya's life and environment that it became part of the story. For most of Kya's young life I felt uncomfortable as a reader that a child was forgotten about to such an extent. As the story went on I felt nothing but admiration for the resilience of the human spirit. What a wonderful person. I held my breath during most of the trial and thought I knew what had really happened - until the very end. I'm so glad our book club chose this to read."
Where the Crawdads Sing,An extraordinary and brilliant achievement,5.0,"This is one of the most beautiful and moving novels I have ever read.  It is brilliantly paced and constructed.  The way the events of different periods intertwine gives it a terrific momentum, making it a book that can barely be put down, it is so compelling.  The backdrop of the marshlands and their wildlife is unique and extraordinary.  And then, at the heart, we have the amazing story of the Marsh Girl and her heart-rending experiences that lead up to the final story of the murder of Chase Andrews, Kya’s trial, the restoration of Tate as her true and constant love, and the final dénouement.  Crawdads ranks with ‘The God of Small Things’ written by Arundhati Roy many years ago, which set a new standard of story-telling.  Like ’Small Things’, ‘Crawdads’ portrays a woman as victim in an unusual location, with a marvellous sense of time and place, wonderfully drawn characters - good as well as evil - and unexpected twists and turns before the final episode."
Where the Crawdads Sing,Oh! It's gender war diatribe.....,1.0,"You will be familair with the ""daddy-issues"" formula before you open this book but this one is so far-fethched it makes the Jungle Book look like a documentary, but has nowhere near the charm.Blah, blah blah....neglectful drunk of a father unable to cope ith life in the ""swamp"" (geddit?).Blah, blah, blah six year old child is so much more mature....so sensitive and intuitive and nurturing and earth goddess and etc etcCliche-riddled pap that appeals to a tedious demographic!"
Where the Crawdads Sing,Ecology with a sting,5.0,"The wildlife is all-embracing and the description deeply poetic, but the social world breaks in with rape and murder, and the effect so shocking that I had to start reading the book all over again.  It is hard to believe in the accomplishments of Kya - naturalist, artist, poet, survivor - until one remembers the genius of autistic savants.  I thought the Sheriff and his assistant were just there for laughs until I was jolted into taking them seriously.  An astonishing literary achievement!"
Where the Crawdads Sing,A tale of escape and adventure,4.0,"This is such a readable story following Kya's life from abandoned little girl to feted wildlife writer and beyond. There are passages of touching descriptions, time passing and wistful desires as Kya is left to fend for herself and grow up very much alone.She discovers who her true friends are and the extent of her powers as time passes and events happen that shape her life and those around her.I enjoyed being wrapped in a very different life for the duration of the book, and being surprised by the ending."
Where the Crawdads Sing,"Beautifully written, includes everything from marginalisation to human relations, to nature",5.0,"Absolutely amazing. The author brilliantly describes isolation and the environment in which the protagonist lives in. The book successfully describes feelings of loneliness and how it feels to be jilted and marginalised based on your looks, poverty and the myths of the “other“.  I have never been tearful about injustice but this book really manages to capture it beautifully, leaving you angry and sad about the predicament of the protagonist.  The plot twist at the end of the book really ends the story beautifully and I couldn’t have asked more from the book."
Where the Crawdads Sing,I didn’t want it to end,5.0,I absolutely loved this beautiful story which I purchased as an Audible audio book. I initially found the narrator’s voice a bit irritating (but I often do) but soon warmed to her.It is such a gentle story which I never wanted to end. The landscape was so beautifully described and woven into the story that I now desperately want to visit the marshland. The main character is so well put across. I found myself snatching every spare moment to press play on my phone and listen to a bit
Where the Crawdads Sing,An engaging debut,4.0,"I enjoyed this book and I think that for  a debut novel it's pretty good.  The author really brings the marshland to life, as you would expect from someone who writes nature books.The ending is quite predictable in my opinion and I agree with some reviewers that the dialogue is a bit stilted and cumbersome at times but I was hooked.I'm always a little wary of books that attract a lot of hype and high ratings but on the whole I was not disappointed with this."
Where the Crawdads Sing,A truly wonderful read,5.0,"I completely loved this book and it had me entranced from beginning to end. You really took Kya into your heart: the balance of her mature strength and yet with such childish innocence  made her such a compelling character. I also loved some of the support characters such as Jumpin and Mabel, they really helped to bring the book alive.The descriptive detail really made you feel like you knew the town and the Marsh but it never went so far as to override the narrative. This novel had charm and heartbreak in equal measure and I adored it!"
Where the Crawdads Sing,Very slow starter that evolves into a fantastic story,5.0,"Reviews for this book are at opposite ends of the spectrum. It is so slow starting that I very nearly gave up. Many others do. But I didn’t. The story evolves so well and without the leisurely build up I doubt what unfolds would hit you like it does. I read the last quarter in one go before work for 2 hours. Just couldn’t put it down. The end was very emotional. I don’t think any book I’ve read had such an emotional impact at certain points. I’d recommend this one. But it does start very slow so if you want instant action, try something else."
Where the Crawdads Sing,"Enjoyable, despite my two stars.",2.0,"Not sure why some Amazon reviewers give away virtually the whole plot, but those who have may save you the task of actually reading the book.Here, nature is well observed by an author who clearly knows her subject, and often beautifully described,  but the idea of a marsh girl growing up and fending for herself without serious mishap, or adult intervention,  is totally unbelievable.  Also unbelievable is the idea that said 'marsh girl' is self-educated to such a level as to become a respected and published writer and illustrator in her chosen field.The 60s was a tumultuous decade and I found the almost complete lack of reference to events like the Vietnam War or the Space Race annoying too and just compounded the lack of plot cred.However, if you allow for artist license, it is still a good read and despite the two stars, I listened to it on Audible and it kept me company on some long walks, and I was interested as to what happened and I am sure Reece Witherspoon will do a good job with the TV rights if she has them.Lastly, I really do wish I could read a contemporary novel one day which doesn't involve the main protagonist becoming a best selling writer/published author. Such a hackneyed plot device."
Where the Crawdads Sing,A beautiful book that will always have my heart!,5.0,"After seeing this book everywhere, I couldn’t wait to get my hands on it. From the synopsis I was intrigued to feel the emotions that are woven throughout the story. Emotion is a key to me enjoying a book, the deeper the emotional eruption whilst reading a book, the more I know I will love it. And my gosh…this book did just that! From the first sentence, Owen’s writing was bursting with spirit. It felt like I was secured in a vacuum of energy and as the story progressed the pulse of the vibrations grew and grew. This vibrancy allowed my mind’s eye to embellish the world in which the characters existed, down to being able to visualise the very fine details of the many birds, shells and feathers Kya loved.I fell in love with Kya from the moment she was introduced to us. She is shy and timid but also one of the strongest characters I have ever known. Although Owen’s describes to us Kya’s psychical beauty through words, if you look deep enough you will also find her inner beauty. Hidden in her love and understanding for the marsh and her silent exchanges with the wildlife.‘Where the Crawdads Sing’ is a story of love and loss. It exposes to us both the negative and positives that come with solitude but most of all…if we just take a bit of time to get to know those we see as outsiders, maybe we will see that they are worthy of love to."
Where the Crawdads Sing,An exquisite piece of writing,5.0,"There is something old-fashioned, and rather uplifting, about this exquisitely written book. Okay, it is pretty easy to pick holes in the plot but, so long as you suspend your cynicism, it flows beautifully. It is not intended to be a Michael Connelly forensic crime thriller. I am a 69 year old man, and I suspect that I am not the intended target audience, but I absolutely loved it. I wish I could find more of this quality of writing. Delia Owens and Ivy Pochoda are my finds of 2019."
Where the Crawdads Sing,Aw I really loved this book...,5.0,"Aw I really loved this book...I found the start of this book a little slow but at the end I couldn't put it down and read it all in a couple of days... And I don't often do that.It's a light story with heavy undertones to it. Breath of fresh air, freeing, pleasant and from the start you just want well for the kid, which the author just makes you feel for her from the start!Even though you want and feel this book will have a happy ending it just keeps you turning the pages literally until the very end which I was impressed with.I like a nice story, Im not going to go fact checking each detail there is no point. The author let me live the story with Kya and I enjoyed it so much."
Where the Crawdads Sing,"What a beautiful, beautiful book",5.0,"My favourite novels tend to be those which tell a great story in wonderful prose; a central character (and many others) who I feel I get to know personally (or wish I had); set in contexts and surroundings which teach me things, while affecting me deeply.This is one of those books. From the off, I felt I was present in the story, at the place, with the characters. And, long after putting it down, my mind still wanders back there. To the marsh and swamplands of North Carolina...Another one please."
Where the Crawdads Sing,A beautiful story,5.0,"i had this book sitting on my kindle for a while before I started it as it didn’t really seem like my type of book. I bought it because of all the glowing reviews and I didn’t want to miss out.Anyway, how wrong I was. I was so intrigued  by Kya from the very start, and although nature hasn’t really interested me in the past, I absolutely loved reading about the setting. As the story continues, we grow to love Kya and feel every pain she does. I just wanted her to come out on top but I won’t spoil it for you.A truly lovely story and very well written. Five stars from me."
Where the Crawdads Sing,Perfect escape from stressful times,5.0,"Despite some very poor reviews I took a chance on this and I’m glad I did,sad and beautiful story set in the 60s and 70s,includes the awful social and racial prejudices that were openly rife in these decades, I will remember Kya,Mabel,Jumpin and Tate for a long time as they were so well developed I felt I knew them,brilliant read if u need to escape reality for a little while....apparently being made into Hollywood movie which I can’t wait to see"
Where the Crawdads Sing,The nature writing is the best part,2.0,"The author tells a story of a child growing up in extreme loneliness, an outcast from society who must depend on herself for survival. She has a strong interest in nature and animals and understands these better than people. I'm guessing that the author is very much telling her own life experience of social rejection using the swamp context and adding in a murder plot line. She describes the pain of that loneliness in the beginning quite well, as though she has experienced it herself. It is also quite clear from her writing of dialogue that she has poor insight and understanding of people's behaviour, thoughts, and motivations and it makes for strange and unlikely dialogue, particularly between the main character and her love interests. In the midst of all of this, she writes in intense detail about the creatures of the swamp and this is where she excels. The book also features an unusual focus on bird feathers which was interesting but a bit too much. I would not be surprised if the author is somewhere on the autism spectrum actually. I think she did well for her first book however and hopefully she will develop her ability to write about relationships in her future endeavours."
Where the Crawdads Sing,Not for me,3.0,"Beautifully written with some wonderful characterisation, I have to be honest and say I think it has been a little over hyped.The story starts well but then seemed to drift and I found myself skipping bits. I loved the descriptions of the marsh and its wildlife but aspects of the story left me cold.I really wanted to enjoy this but I wasn't rushing to pick it up."
Where the Crawdads Sing,Beautifully written.,5.0,"There are so many reviews that I don't see the need for another. The writing is so vivid I felt and smelt and saw all life in the marshes. Truly a memorable book. One little error that I find extraordinary from an author who is obviously a respected scientist - you do not feed bread to birds. They can't digest it and it can kill them. And, I hate to admit this, I don't think the ending works. Leave the death of Chase as unsolved; more believable."
Where the Crawdads Sing,It’s not literature - but it is a nature bath for covid isolation,4.0,"I am surprised by the number of negative reviewsThis isn’t literature and the hype has been immenseBut it has good plot and the setting is  evocative - the North Carolina marshes are perfect for U.K. covid isolation dreamersThe beginning, with a little girl abandoned by her family was very clearly drawn ... I could see that family , their home, smell their foodI found it  hard to put down !"
Where the Crawdads Sing,"WOW, just WOW, Best book I have ever read",5.0,"I feel all grown up, I have read a book and posting a review. After asking everyone to review my books I feel it only fair I join in.My review of, Where the Crawdads sing - Deliia Owens 5 Massive StarsWhere do I start, well it is the best book I have ever read (listened to) yes, but this comes with a caveat as I have only read 17 books in my life and written two which I know is weird. What I learned as an author is the way the marshland and Kia's journey was described, simply superb.We grow up with her, a little girls journey to womanhood, living through what she had to put up with and all of what life threw at her. There are two stories going on in two different timelines, Kia growing in front of our eyes and a murder which happens much later. As the reader we are teased with bits and pieces of information as the two timelines are set on a collision course. I cant say to much more about the story but don't want to spoil it for you, it might be a little long in parts but the way the march is described and the array of colourful characters that touch our hero's life can't fail to drag you in. I think I need to up my game, As a non-reader I commend the author for helping me fall in love with reading again, soon to be a film I here, I cant wait.Simply wonderful, storytelling at its best. Well done Delia, take a bow, masterpieceA nod must also be given to the narrator and that southern Deep South drawl, loved it"
Where the Crawdads Sing,Must read,5.0,"Having heard so much about this book from my fellow book buddies in the US- I knew I needed to read this book.I started reading this book as part of a book reading group. However sadly I had to leave the group because I was so far ahead.It is a story that is a true page turner.It is about a girl called Kya  a 6 year old girl is left on her own. People that she is/was close to have left her.Chase Andrews turns up dead.I dont want to reveal anymore but there is plenty to get your teeth into.Murder, mystery, abandoment.  So much it just leaves you wanting moreHighly recommended"
Where the Crawdads Sing,A Captivating Story,5.0,"I loved this book. It was one of those books that captivate you so much that you cannot  put it down. The depth of description that went into the main character was excellent. The description of the Marsh, indeed that of the whole natural world, was so good, it cleverly created a vivid picture in my mind.The exploration of loneliness and poverty was well thought out, disturbing but equally heartening.This is a book that stay with you, I would highly recommend it."
Where the Crawdads Sing,Riveting and memorable,5.0,"Wow - what a story. I'd heard good reviews about this but it took me a while to warm to buying it so when ! finally came across it in a charity bookshop, I decided to dive right in. The story is unusual. Owens creates a vivid picture of her protagonist Kya and I wasn't sure what to make of it all at first but the more I read, the more I needed to know where it was all going. And I wasn't disappointed. A riveting and memorable 5-star read and one of my favourites so far this year..."
Where the Crawdads Sing,Uniquely brilliant.,5.0,This was a gift to me and I have to say it would not have been one I would normally have chosen myself  but it was simply stunning. The further I got into the story the more intrigued I became. The background details of the marsh land where it is set are detailed but not over done to spoil the flow of the story. And the ending?? Well it deserved more than the 5 points I can give it. Read and enjoy!!
Where the Crawdads Sing,Lovely book,5.0,"I loved this book , perhaps the marsh girls achievements were a little exaggerated but the general story line is different and interesting , I was sad to finish and really didn’t see the twist at the end until it happenedPlease take a moment to push the helpful button and make my time typing up and reviewing worthwhile 🥰"
Where the Crawdads Sing,Mud girl,1.0,"A 6 years old, who has experienced trauma and abuse, is competely abandoned by everybody and starts eating dirt and charcoal, turning into a beautiful woman whose main purpose is to shag the pretty boys. When she is 14 the pretty boy teaches her to read and write within a few days and she starts speaking like David Attenborough. Also there are 2 black people that are there just as decorative stereotypes, probably shaped around dr Owens very own idea of black people. So the mud girl marries one of the pretty boys and kills the other one, and she manages to get away with it. She also publishes a number of biology books, written all on her own.At the same time you are asked to feel for her because she is discriminated against, just like the marginal black characters. Yep, Delia Owens thinks that in the segregated south a poor white woman and a black person have interchangeable experiences.There is also a bad poetry subplot and some marsh descriptions, bit it's mainly about a mud girl who wants to shag."
Where the Crawdads Sing,The Magic of Beautiful Writing,5.0,"Delia Owens’ Where the Crawdads Sing is a novel that literally took my breath away. It wasn’t a perfect book – I’ll get to a couple of criticisms later – but it was profoundly moving, exquisitely written, believable in an unbelievable kind of way and, in some parts, as compelling as a thriller. I suppose it could be defined as a modern-day fairy tale, with all the grit and dark edges of authentic, uncensored fairy tales – the good and bad, the love and hate, brutality, beauty and ugliness – but with the added plausibility of real, rugged earthiness. It was a novel that made me feel alive; that made me look at my own existence in a different way. Here was a writer who knew how to write about love, loss and solitude in a manner that resonated with me wholeheartedly.In a nutshell, Where the Crawdads Sing is the haunting story of Kya, better known by the narrow-minded local villagers as the ‘marsh girl’ – a child who was abandoned by her impoverished family and forced to live entirely alone, fending for herself in a tumbledown shack on the wild coast of North Carolina. It is a story of love found in unexpected places; it’s also a story of inner-belief and self-development. Ultimately, it's a story of hope and determination: about the will to live, to be loved, and to persevere against all odds. There are two concurrent timelines that interweave throughout the novel – one of them in 1969/70, the other in the 1950s – until eventually they both converge into a powerful denouement. The modern-day timeline follows the development of a murder enquiry; the earlier timeline centres around Kya's childhood and her growth into womanhood.Personally, I’m not someone who is mad about nature - although I like it enough when I behold the first buds of spring peeking out from the dormant soil in my back garden. Yet in the pages of this novel I found the author’s descriptions so seductive, at times it really was as though I was actually there, in that marshy, muddy, tangled, utterly lush coastline that permeates the entire story. It was only after finishing the novel that I read up about the author, and when I realised that she’s a scientist, then I said, Ahh! to myself, smiling in that hugely satisfying feeling of it figures! Generally speaking, I try not to read an author’s bio before finishing their book, because I don’t like being influenced in any way. I’m a firm believer that the characters and storyline in a novel should speak for themselves, and that the reader should not be aware of the author’s presence at all.This brings me to one minor criticism. I don’t like mixed point of view, and this book has a quite lot of it. For me, I would prefer the author to disappear entirely, so that the pages of her book can be occupied purely by her characters. They are the ones who should manipulate the reader, not the author. And when you are forced inside the thoughts of more than one character at a time, within the same chapter, that’s when the authorial presence takes over. Get out! I want to yell. Let me be alone with your characters!The other minor criticism I have is that the final quarter of the novel turns into a courtroom drama, which I felt was a little too long and somewhat out of keeping with the mood of the rest of the story. But at the same time I was still glued to the pages, so I’m not even sure if this is a valid criticism.But the very fact that, despite those two criticisms, I still feel compelled to give this novel a five-star rating, shows just how deeply I fell in love with it. When you’re truly besotted with a person, you don’t care about the faults in them, right? You know they’re there, but somehow, you just overlook them. That’s the magic of love.When the Crawdads Sing was true magic for me. I am infinitely grateful to Delia Owens for having lighted up my life for the too-short time that I was allowed to be part of her marshy, lonely, at times cruel, yet ultimately beautiful, world."
Where the Crawdads Sing,Excellent audio book,5.0,The narrator of this book is excellent in that she has the correct accent and intonation for the story and brings it all vividly to life as she reads.  I love the authors beautiful descriptions of the North Carolina marsh area in particular the physical geography and birdlife.  There is a good solid storyline weaving through the book and I am thoroughly enjoying this listening experience.
Where the Crawdads Sing,Not worth the hype.,1.0,"I so wanted to like this book because I have a lot of friends who said it was absolutely wonderful and you felt you were right in nature. So, I thought I was in for an absolute treat. I started to read it and felt as if I was in a swamp up to my neck. While the descriptions of nature and the natural world are very good the plot is not believable. I felt a little connection with the characters and the murder mystery seem to be shoehorned into the last section of the novel. And as for the dreadful poetry. And the ending. I hate to give up on a novel. Especially one recommended by so many people.. But I wish I had saved myself the time and read something much better."
Where the Crawdads Sing,Quite good but quite live up to the hype,4.0,I was interested to read this book because of the huge number of sales. While this was a nice coming of age story it is over-hyped. For me there was too much description of the surrounding North Carolina marshlands which slowed the story down somewhat. I preferred the second half of the book particularly the court scenes and the twist at the end. I believe this is being made into a film which I look forward to seeing.
Where the Crawdads Sing,Not great,1.0,"What utter dross! I had great hopes for this book having read the many positive reviews, but after persevering I now wonder if I read the same book as everyone else. A whimsical tale which requires the reader to suspend disbelief throughout in order for the author to concoct a conclusion that had me laughing out loud. If you’re looking for some escapism from the pandemic this is your book - otherwise, save your pennies."
Where the Crawdads Sing,Stunning,5.0,"I bought this book a while ago because of the media hype, however the reviews were somewhat conflicting which is why it’s taken so long to read it.  WOW! Total emotional roller coaster. Fell in love with the characters, the book is so beautifully written and is so visual, don’t know if there are any plans for a movie? Would make a great one. Totally recommend can’t wait for the next book by this author."
Where the Crawdads Sing,Who knew words could paint such stunning pictures?,4.0,"Incredible. I couldn't quite get into it at first but I persisted because there was something about the story, the writing and how well the author describes everything, as if you were really there and it's stunningly beautiful, that made me not want to give up quite yet. I was not disappointed. I found myself rooting for the characters, smiling and close to tears at several points in the story. Delia Owens paints absolutely stunning pictures in Where The Crawdads sing and this is definitely one I will never forget."
Where the Crawdads Sing,A memorable book,5.0,"I thoroughly enjoyed this book. It is a bit slow to start with, but when you get into the book, it is unputdownable.It is one of those books, that stays with you. I have recommended it to friends as it so good. One friend wants me to pass it onto her, BUT i want the book back as it is one I would like to keep. (There is not many I like to hold onto!)"
Where the Crawdads Sing,Mixed feelings,3.0,"I was looking forward to reading this one for so long and heard such good things, but had very mixed feelings, some nice evocation of the natural world and environment, but some important parts of the story were so very rushed when I wanted them explored much more carefully and needed more depth, especially the family estrangement, other parts really dragged along when I wanted it to move on, and sometimes it irritated me."
Where the Crawdads Sing,Great descriptions but unbelievable story,3.0,"If I could, I'd have given this book five stars for wonderful descriptions of the marsh where our heroine, Kya, lives and for making me feel the claustrophobia of the inland waterways and the freshness of the sea when Kya went out in her boat. Kya loves nature and all things natural and I'm certain the author does too because her enthusiasm for the scenery and its wildlife is what brings this book alive.But the characterisation is cliched in the extreme and the storyline is unbelievable to the point of making me struggle to finish the book because it's so frustratingly cliched and naff. If you're the kind of person, like me, who likes their books grounded in reality, then I'd recommend approaching this as a fairytale set in an unusual and beautifully described setting, that's probably the best way to approach this."
Where the Crawdads Sing,Try it...you will not be disappointed,5.0,"I find it difficult to believe that some readers failed to enjoy this book....I thought it was an absolute masterpiece!A six year old is left abandoned by her family and has to fend for herself in the swamps and marshes of Carolina.Her story, though deeply sad and haunting, is believable and thought provoking.The descriptions of wildlife is exceptional and well worth reading.Unputdownable...."
Where the Crawdads Sing,I never wanted this book to end,5.0,"This is the most wonderful book I have read for a long time.  I deliberately took it slowly, savouring the beautiful, vivid descriptions of the swamps and wildlife.  The characters are totally believable and I felt for Kya as if she were my own daughter.  It is beautifully structured with the movements forwards and backwards in time.  The plot unfolds gradually and you are left in suspense until the very last moment.I loved it and am so sad that I have finished it.  Only those without a soul will not enjoy this incredible first novel.  Thank you Delia Owens!"
Where the Crawdads Sing,What does Kya learn from the marsh?,5.0,"I was given this book as a birthday present.Kya, the marsh girl, experiences betrayal by so many people. She is laughed at and never allowed to join ‘normal’ society. When there is a murder in the area who will be accused? This is a beautifully written book about a girl who experiences isolation but finds beauty and comfort in nature. I’d highly recommend."
Where the Crawdads Sing,Sad and haunting tale,5.0,I read this story feeling a depth of emotions. It is a very sad and haunting tale following the life of a girl who feels wrong prejudice  from the town she lives in and all she did was lose her family and carry on trying to make a life in the marshes where her family home was.I can't recommend this enough!. You must read it!!
Where the Crawdads Sing,Nature versus narrative,3.0,"The author certainly has an eye and way with words when detailing the natural world, but for me the dialogue and story-telling were quite poor (Pedestrian prose, questionable poetry and unrealistic plot - including the court case  which inevitably lead to a conclusion drained of emotional power unless you enjoy the mawkish kind) - suprisingly so in contrast to some of the more beautiful  descriptive passages depicting the local flora and fauna.  Shame, as I was seduced for the first third but fell out of love as plot/character began to lose credibility... still I'm clearly in the minority here so you may want to give it a try..."
Where the Crawdads Sing,A book about human and animal life and love. Superb!,5.0,"My wife had recently read this book, and she recommended I do the same. I rarely read my wife's books but I thought I'd give it a chance, and I'm glad I did. It written in a very deep and descriptive way, a little like Anita Shreve. I found it very enjoyable, I didn't want it to end. I hope they choose the right director and cast for the film. A superb read."
Where the Crawdads Sing,Dialog from a toddler!,3.0,"Great story. Great characters. Well described scenes.  Sadly, this is as far as it goes. The dialog is infantile in its naivety. Frankly laughable conversations go on throughout the book. I simply can’t recommend this book to any lover of novels. At best, it’s just a bit of a daft distraction.  At worst, it’s a waste of time and money."
Where the Crawdads Sing,"Far and away one of the best books, if not THE best book I have ever read",5.0,"Simply had to write a review for this book. Far and away one of the best books, if not THE best book I have ever read. Everything about it is simply beautiful and I can’t ever remember a book that made me feel so emotional and connected to a character. A truly moving and captivating story that transports you straight back in time to the marsh lands of the North Carolina coastline. I loved this book so much and I think I loved Kya even more. If you haven’t read this already, then please do. I promise it won’t disappoint."
Where the Crawdads Sing,One of my favourite books this year...,5.0,"I put off reading this book for a long time, as it was being hyped everywhere and I didn't want to be disappointed but I'm so pleased I got over my inhibitions and just read it. It was such a good read, beautifully portrayed, and written in an eloquent style that really matched the slow passage of time in Kya's rural life. It's sold as a murder mystery, with the supposed killer made very obvious from the start. Whilst I love a good 'who dunnit' I was pleased that the murder was not the sole focus of the book, but rather we learn more about the life of the marsh girl and how she survives and thrives in her world. It was both brutal and brilliant, and I would heartily recommend it!"
Where the Crawdads Sing,Compelling story,5.0,"I’d heard a lot about this book and wasn’t sure it sounded like my kind of thing but decided to give it a try. I’m so glad I did! I found it a bit slow at first and as a British reader I found it difficult to get my head around the accents but I stuck with it and ended up being totally hooked by the story, the prose and the character of Kya. It’s not like anything I’ve read before and it’s difficult to compare with anything else... it’s a murder mystery, but also a love story, it’s kind of mystical and compelling. It has ended up being one of my favourite books I’ve ever read."
Where the Crawdads Sing,Audible book,5.0,I have never considered Audible books before but I took advantage of an offer and I can honestly say it added a certain something to an extraordinary book. Possibly hearing the accent added an extra dimension ?? One of the best books I have ever read/listened to and I would recommend it to everyone.
Where the Crawdads Sing,Unputdownable,5.0,"Disregarding the obvious suspension of reality that creates the initial vehicle for the story, which I forgive, this is a beautiful book.  The writing and imagery is stunning and the artistry of the whole is something rare.A lovely work and would cause much discussion at a book club.Beautiful."
Where the Crawdads Sing,Best read for a while!,5.0,"I understand where people who think this book is rubbish are coming from! However I found it well written, knowledgeable and  quite gripping. It’s the first book in a long time to reduce me to tears and unlike some I found it quite believable.  I would read another by this author without a doubt."
Where the Crawdads Sing,Highly original and engaging.,4.0,"Slightly slow to 'warm up' but stick with it as you are gradually drawn in to the place and time the story is set. Kya is hard to identify with at first, but the reader begins to feel an affinity for her as you are drawn into her unique circumstances and the mystery surrounding the death of her former lover. By the end of the book, I was really rooting for her and feeling admiration for the life she had made for herself against the odds. Atmospheric and engaging."
Where the Crawdads Sing,rendingly beautiful book!,5.0,"This book is in a class of its own.  Somehow Delia Owen's words sing through your veins as you read it. It is a song to nature, to the naked soul and the storyline is exquisite, the two main characters strong and credible, yet other-worldly at the same time.  I will take a pause, then read it again...."
Where the Crawdads Sing,Average,2.0,"Plot has been summarised in many other reviews and at times was quite compelling. However the overly poetic, flowery descriptions throughout were too much for me and I sometimes felt I was reading a Mills & Boon. It’s a murder mystery in part and that’s what kept me going to the end - which felt a little predictable."
Where the Crawdads Sing,A modern classic,5.0,"This book is so exquisitely written, I have never read anything that depicts the beauty of nature so vividly and in such sharp contrast to the ugliness of human behaviour. The parallels between the natural world and the human world are very poetically and subtly conveyed. It is a very moving tale of one woman’s bravery and refusal to be a victim and I absolutely could not put it down. It felt like I was reading a modern classic. I hope the movie makers do it justice."
Where the Crawdads Sing,When the reader sings,4.0,"Always sucked in to novels set in the Deep South.  At this time of virus isolation, looking forward to reading a novel that pulls you in, stirs your reactions, makes you a little more than just another reader.  This novel has so many reviews, you don't want anything more from me."
Where the Crawdads Sing,Awful!,1.0,"I had high hopes initially given the reviews and after seeing this book everywhere! Oh dear! Cliched story of po’ white trash with a drunken daddy and abandoned by the rest of her family, who raises herself out of the swamp only to be accused of the murder of a local ne’er do well. I’m afraid the ending was predictable and the writing very much inspired by Harper Lee but no where near as articulate, sensitive or gripping. I’m glad I didn’t buy this book (lent to me by a neighbour) but wish I’d used the time to read something better!"
